3,9,canelo,0,jab
8,9,canelo,0,body rear hook
9,9,canelo,1,body lead upper
10,9,canelo,1,body rear upper
11,9,canelo,1,body lead hook
11,9,canelo,0,cross
11,9,canelo,0,body lead hook
14,9,canelo,0,body rear hook
14,9,canelo,0,body lead hook
16,9,canelo,0,cross
17,9,canelo,0,jab
17,9,canelo,0,jab
19,9,canelo,1,lead hook
19,9,canelo,0,rear upper
23,9,canelo,0,lead hook
23,9,canelo,0,rear upper
24,9,canelo,1,jab
25,9,canelo,0,rear upper
25,9,canelo,1,body lead hook
26,9,canelo,0,rear hook
32,9,canelo,0,lead hook
34,9,canelo,0,cross
34,9,canelo,1,lead hook
36,9,canelo,0,jab
39,9,canelo,0,rear upper
39,9,canelo,1,lead hook
40,9,canelo,0,rear upper
40,9,canelo,1,lead hook
40,9,canelo,0,cross
41,9,canelo,0,lead hook
64,9,canelo,0,jab
70,9,canelo,0,lead hook
77,9,canelo,1,jab
81,9,canelo,1,rear hook
88,9,canelo,0,body lead hook
88,9,canelo,0,jab
104,9,canelo,0,jab
109,9,canelo,1,jab
113,9,canelo,0,jab
114,9,canelo,0,cross
117,9,canelo,1,lead hook
122,9,canelo,0,jab
132,9,canelo,0,jab
146,9,canelo,0,jab
146,9,canelo,0,rear hook
150,9,canelo,1,rear hook
151,9,canelo,1,body lead hook
152,9,canelo,0,rear hook
156,9,canelo,0,jab
164,9,canelo,0,jab
166,9,canelo,0,body rear hook
166,9,canelo,0,body lead hook
167,9,canelo,0,rear hook
169,9,canelo,0,rear hook
171,9,canelo,0,cross
174,9,canelo,0,jab
