6,6,Canelo,0,jab
7,6,Canelo,1,body rear hook
8,6,Canelo,0,lead upper
11,6,Canelo,0,jab
11,6,Canelo,0,cross
19,6,Canelo,1,jab
26,6,Canelo,0,jab
26,6,Canelo,0,cross
28,6,Canelo,0,body lead hook
30,6,Canelo,0,lead hook
31,6,Canelo,0,rear hook
32,6,Canelo,0,body rear upper
33,6,Canelo,1,body jab
37,6,Canelo,0,jab
40,6,Canelo,0,jab
45,6,Canelo,1,lead hook
48,6,Canelo,0,rear hook
51,6,Canelo,0,jab
55,6,Canelo,0,jab
60,6,Canelo,0,jab
60,6,Canelo,0,cross
61,6,Canelo,0,lead hook
66,6,Canelo,1,jab
68,6,Canelo,0,body lead upper
71,6,Canelo,0,jab
73,6,Canelo,1,lead hook
77,6,Canelo,0,jab
82,6,Canelo,0,rear upper
87,6,Canelo,1,jab
96,6,Canelo,0,jab
115,6,Canelo,0,jab
128,6,Canelo,0,lead hook
129,6,Canelo,0,rear upper
137,6,Canelo,0,jab
142,6,Canelo,0,jab
143,6,Canelo,0,rear upper
146,6,Canelo,0,cross
146,6,Canelo,0,lead hook
155,6,Canelo,0,lead hook
156,6,Canelo,0,cross
167,6,Canelo,0,jab
174,6,Canelo,0,jab
