10,7,Canelo,1,jab
12,7,Canelo,0,jab
13,7,Canelo,0,jab
14,7,Canelo,0,jab
14,7,Canelo,0,jab
17,7,Canelo,0,rear upper
18,7,Canelo,0,jab
18,7,Canelo,0,cross
19,7,Canelo,0,lead hook
22,7,Canelo,0,jab
35,7,Canelo,0,jab
44,7,Canelo,0,jab
50,7,Canelo,0,jab
51,7,Canelo,0,jab
51,7,Canelo,0,cross
54,7,Canelo,0,jab
56,7,Canelo,1,lead hook
59,7,Canelo,0,rear upper
68,7,Canelo,0,jab
79,7,Canelo,0,jab
96,7,Canelo,0,jab
98,7,Canelo,0,jab
103,7,Canelo,0,jab
107,7,Canelo,0,cross
111,7,Canelo,1,jab
112,7,Canelo,0,cross
119,7,Canelo,0,body lead hook
122,7,Canelo,0,jab
123,7,Canelo,1,cross
123,7,Canelo,1,lead hook
134,7,Canelo,0,jab
141,7,Canelo,0,jab
149,7,Canelo,0,jab
155,7,Canelo,1,lead hook
157,7,Canelo,0,rear hook
164,7,Canelo,0,rear upper
166,7,Canelo,0,jab
171,7,Canelo,0,lead hook
172,7,Canelo,1,body rear hook
173,7,Canelo,0,lead hook
173,7,Canelo,0,jab
